,IsLeftObstacle,IsLeftLeftObstacle,IsForwardObstacle,IsForwardForwardObstacle,IsRightObstacle,IsRightRightObstacle,AngleWithFood,Direction,Decision
7541,False,False,False,False,True,True,0.33074697266966735,-1,0
7542,False,True,False,False,False,False,-0.16141446721709526,0,0
7543,False,False,False,False,False,False,-0.15421411445033348,0,0
7544,False,False,False,False,False,False,-0.14758361765043326,0,0
7545,False,False,False,False,False,False,-0.14146302812150896,0,0
7546,False,False,False,False,False,False,-0.13579974878009188,-1,1
7547,False,True,False,False,False,False,-0.6236056869845131,1,0
7548,False,False,False,False,False,True,-0.1187256792741288,1,0
7549,False,False,False,False,True,True,0.36945241291137726,0,0
7550,False,False,False,False,False,False,0.3580001934898677,0,0
7551,False,False,False,False,False,False,0.34692882457379004,0,0
7552,False,False,False,False,False,False,0.3362450610930793,-1,0
7553,False,True,False,True,False,False,-0.15801627013535194,0,0
7554,False,False,True,False,False,False,-0.15263573125709518,-1,1
7555,False,True,False,False,True,True,-0.6424500323572516,1,-1
7556,False,False,False,False,False,False,0.25578681486672206,1,1
7557,False,False,False,False,False,True,0.75,-1,0
7558,False,True,False,False,False,False,0.24421318513327792,-1,0
7559,True,True,False,False,False,False,-0.25,-1,-1
7560,False,False,False,False,False,False,-0.12111894159084341,0,0
7561,False,False,False,True,False,False,-0.1187256792741288,1,0
7562,False,False,False,False,False,True,0.3753180368594759,0,0
7563,False,False,False,False,False,False,0.36945241291137726,0,0
7564,False,False,False,False,False,False,0.36367928624123447,1,1
7565,False,False,False,False,False,True,0.8610172584549999,-1,0
7566,False,True,False,False,False,False,0.35525835938616146,1,1
7567,False,False,False,False,False,True,0.8524163823495667,-1,0
7568,False,True,False,False,False,False,0.346681689618646,1,1
7569,False,False,False,False,False,True,0.8436577709318794,0,1
7570,False,False,False,False,False,False,0.8405224858699939,-1,0
7571,False,True,False,False,False,False,0.3347506594614321,0,0
7572,False,False,False,False,False,False,0.3290960025875616,0,0
7573,False,False,False,False,False,False,0.3235584439732623,-1,0
7574,False,True,False,False,False,False,-0.17310724726857987,1,0
7575,False,False,False,False,False,True,0.3215277864422916,0,0
7576,False,False,False,False,False,False,0.3162740120957685,-1,0
7577,False,True,False,False,False,False,-0.18039551272693602,-1,1
7578,True,True,False,False,False,False,-0.6751932883621572,0,1
7579,False,False,False,False,False,False,-0.6698845937360501,1,0
7580,False,False,False,False,False,True,-0.16676870793116158,1,0
7581,False,False,False,False,True,True,0.32797913037736937,-1,0
7582,False,True,False,True,False,False,-0.16895045148402985,1,0
7583,False,False,False,False,False,True,0.32595170628997683,0,0
7584,False,False,False,False,False,False,0.32095134758278576,-1,0
7585,False,True,True,False,False,False,-0.17597482632282901,-1,1
7586,True,True,False,False,True,True,-0.6710230362573693,0,1
7587,False,False,False,False,True,True,-0.6659777371760524,1,-1
7588,False,False,False,False,False,False,-0.8128329581890013,0,1
7589,False,False,False,False,False,False,-0.8065306157946844,-1,1
7590,False,True,False,False,False,False,0.6839518997798446,0,1
7591,False,False,False,False,False,False,0.6740482937100232,-1,0
7592,False,True,False,False,False,False,0.16809131757516263,-1,0
7593,True,True,False,False,False,False,-0.32219231551064725,0,0
7594,False,False,False,False,False,False,-0.3128329581890012,0,0
7595,False,False,False,False,False,False,-0.3038265920020378,-1,1
7596,False,True,False,False,False,False,-0.7973931422774897,1,0
7597,False,False,False,False,False,True,-0.2886275414898551,0,0
7598,False,False,False,False,False,False,-0.2802240668389195,1,0
7599,False,False,False,False,False,True,0.2131526965825641,-1,0
7600,False,True,False,False,False,False,-0.27885793837630446,0,0
7601,False,False,False,True,False,False,-0.27118930463494645,-1,1
7602,False,True,False,False,False,False,-0.7644586789027767,-1,1
7603,True,True,False,False,False,False,0.7278282605642791,1,1
7604,False,False,False,False,False,True,-0.7651461721883681,0,1
7605,False,False,False,False,False,False,-0.7577621168183132,0,1
7606,False,False,False,False,False,False,-0.75,1,0
7607,False,False,False,True,False,True,-0.24223788318168682,1,0
7608,False,False,False,False,True,True,0.25,0,0
7609,False,False,False,False,False,False,0.24259877858961312,1,1
7610,False,False,False,False,False,True,0.7348538278116319,-1,0
7611,False,True,False,False,False,False,0.227828260564279,1,1
7612,False,False,False,False,False,True,0.7197759331610806,0,1
7613,False,False,False,False,False,False,0.711372458510145,1,1
7614,False,False,False,False,False,True,-0.7817255174305536,0,1
7615,False,False,False,False,False,False,-0.7744372519721975,0,1
7616,False,False,False,False,False,False,-0.7667377083565742,1,0
7617,False,False,False,False,False,True,-0.25816000396881017,0,0
7618,False,False,False,False,False,False,-0.25,0,0
7619,False,False,False,True,False,False,-0.24223788318168682,0,0
7620,False,False,True,True,False,False,-0.2348538278116319,1,0
7621,True,True,False,False,False,True,0.2574012214103869,-1,-1
7622,False,False,False,False,False,False,0.06283295818900118,0,0
7623,False,False,False,False,False,False,0.05256845671125343,1,1
7624,False,False,False,False,False,True,0.5,0,0
7625,False,False,False,False,False,False,0.4474315432887466,0,0
7626,False,False,False,False,False,False,0.39758361765043326,1,1
7627,False,False,False,False,False,True,0.8788810584091566,-1,0
7628,False,True,False,False,False,False,0.32797913037736937,0,0
7629,False,False,False,False,False,False,0.28522328747727727,0,0
7630,False,False,False,False,False,False,0.25,0,0
7631,False,False,False,False,False,False,0.22114206162369554,-1,0
7632,False,True,False,False,False,False,-0.25,0,0
7633,False,False,False,False,False,False,-0.2255627480278026,-1,1
7634,False,True,False,False,False,False,-0.6974315432887466,1,0
7635,False,False,False,False,False,True,-0.17780768448935277,0,0
7636,False,False,False,False,False,False,-0.16141446721709526,-1,1
7637,False,True,False,False,False,False,-0.6331249387476566,0,1
7638,False,False,False,False,False,False,-0.6024163823495667,1,0
7639,False,False,False,False,False,True,-0.09277357907774235,1,0
7640,False,False,False,False,True,True,0.37888105840915665,-1,0
7641,False,True,False,False,False,False,-0.11101725845499989,-1,1
7642,True,True,False,False,False,False,-0.5847506594614321,1,0
7643,False,False,False,False,False,True,-0.07797913037736932,1,0
7644,False,False,False,False,True,True,0.39758361765043326,1,-1
7645,False,False,False,False,False,False,-0.028013617050949517,0,0
7646,False,False,False,False,False,False,-0.027217180298820916,1,0
7647,False,False,False,False,False,True,0.46377887915746124,1,1
7648,False,False,False,False,True,True,0.9627231288457948,0,1
7649,False,False,False,False,False,False,0.9616042937831962,0,1
7650,False,False,False,False,False,False,0.9604165758394345,-1,0
7651,False,True,False,False,False,False,0.450663004719332,0,0
7652,False,False,False,False,False,False,0.4410019151324715,0,0
7653,False,False,False,False,False,False,0.43144951512041,1,1
7654,False,False,False,False,False,True,0.9293091350809868,0,1
7655,False,False,False,False,False,False,0.9270332094089093,-1,0
7656,False,True,False,False,False,False,0.4170476823436802,1,1
7657,False,False,False,False,False,True,0.9143213260070074,1,1
7658,False,False,False,False,True,True,-0.5753913021397861,0,1
7659,False,False,False,False,False,False,-0.5649409398635511,0,1
7660,False,False,False,False,False,False,-0.5543467057322627,-1,1
7661,False,True,False,False,False,False,0.9437518241366789,0,1
7662,False,False,False,False,False,False,0.9417140165981578,0,1
7663,False,False,False,False,False,False,0.9395248496963404,1,1
7664,False,False,False,False,False,True,-0.548589790347529,-1,1
7665,False,True,False,False,False,False,0.949498461550987,1,1
7666,False,False,False,False,False,True,-0.5380154078479497,1,0
7667,False,False,False,False,True,True,-0.0365663591954334,0,0
7668,False,False,False,False,False,False,-0.03522328747727728,0,0
7669,False,False,False,False,False,False,-0.033975019812696704,-1,1
7670,False,True,False,False,False,False,-0.5226978709998604,1,0
7671,False,False,False,False,False,True,-0.02191770127243091,-1,1
7672,False,True,False,False,False,False,-0.510971855616011,-1,1
7673,True,True,False,False,False,False,0.9886366195061821,-1,-1
7674,False,False,False,False,False,False,-0.05899808486752853,0,0
7675,False,False,False,False,False,False,-0.05559988778578521,0,0
7676,False,False,False,False,False,False,-0.05256845671125343,1,0
7677,False,False,False,False,False,True,0.43039551272693605,0,0
7678,False,False,False,False,False,False,0.41375493890692083,1,1
7679,False,False,False,False,False,True,0.9089469981442513,0,1
7680,False,False,False,False,False,False,0.9035887520207705,0,1
7681,False,False,False,False,False,False,0.8975836176504333,-1,0
7682,False,True,False,False,False,False,0.3788810584091566,-1,0
7683,True,True,False,False,False,False,-0.11420025121990815,0,0
7684,False,False,False,False,False,False,-0.10800019348986774,0,0
7685,False,False,False,False,False,False,-0.10241638234956672,0,0
7686,False,False,False,False,False,False,-0.09736426874290484,0,0
7687,False,False,False,False,False,False,-0.09277357907774235,0,0
7688,False,False,False,False,False,False,-0.08858553278290476,1,0
7689,False,False,False,False,False,True,0.39758361765043326,-1,0
7690,False,True,False,False,False,False,-0.09805624566627846,1,0
7691,False,False,False,False,False,True,0.3889827415450001,0,0
7692,False,False,False,False,False,False,0.37639431301548687,1,1
7693,False,False,False,False,False,True,0.8711189415908434,-1,0
7694,False,True,False,False,False,False,0.35853697187849104,1,1
7695,False,False,False,False,False,True,0.8524163823495667,-1,0
7696,False,True,False,False,False,False,0.33994003476126083,-1,0
7697,True,True,False,False,False,False,-0.15358875202077044,-1,-1
7698,False,False,False,False,False,False,0.8841418997801204,0,1
7699,False,False,False,False,False,False,0.8788810584091566,1,1
7700,False,False,False,False,False,True,-0.6071669234399374,1,0
7701,False,False,False,False,True,True,-0.10241638234956672,0,0
7702,False,False,False,False,False,False,-0.09805624566627846,1,0
7703,False,False,False,False,False,True,0.3889827415450001,1,1
7704,False,False,False,False,True,True,0.8841418997801204,1,-1
7705,False,False,False,True,False,False,0.12888105840915662,1,1
7706,False,False,False,False,False,True,0.6224234830008081,1,1
7707,False,False,False,False,True,True,-0.8748857466505728,1,-1
7708,False,False,False,False,False,False,0.3038265920020378,-1,0
7709,False,True,False,False,False,False,-0.1900872340690967,-1,1
7710,True,True,False,False,False,False,-0.6812180170621824,0,1
7711,False,False,False,False,False,False,-0.6720208696226306,-1,1
7712,False,True,False,False,False,False,0.8221923155106472,-1,0
7713,True,True,False,False,False,False,0.3128329581890012,-1,-1
7714,False,False,False,False,False,False,0.5339750198126968,-1,0
7715,False,True,False,False,False,False,0.03281189507650278,-1,0
7716,True,True,False,False,False,False,-0.4563704816556766,0,0
7717,False,False,False,False,False,False,-0.4456532942677373,0,0
7718,False,False,False,False,False,False,-0.43505906013644896,0,0
7719,False,False,False,False,False,False,-0.42460869786021405,0,0
7720,False,False,False,False,False,False,-0.4143213260070074,0,0
7721,False,False,False,False,False,False,-0.40421411445033345,-1,1
7722,False,True,False,False,False,False,-0.9010061726970957,-1,1
7723,True,True,False,False,False,False,0.5885855327829048,0,1
7724,False,False,False,False,False,False,0.5779791303773694,-1,0
7725,False,True,False,False,False,False,0.07539130213978604,1,1
7726,False,False,False,False,False,True,0.5649409398635511,1,1
7727,False,False,False,False,True,True,-0.9328069051277106,-1,1
7728,False,True,False,False,False,False,0.5562481758633212,1,1
7729,False,False,False,False,False,True,-0.9417140165981578,1,0
7730,False,False,False,False,True,True,-0.43039551272693605,1,-1
7731,False,False,False,False,False,False,0.2166166335694749,-1,0
7732,False,True,False,False,False,False,-0.2744372519721974,0,0
7733,False,False,False,False,False,False,-0.2659022512561764,1,0
7734,False,False,False,False,False,True,0.22675046597156437,0,0
7735,False,False,False,False,False,False,0.21977593316108052,0,0
7736,False,False,False,False,False,False,0.2131526965825641,-1,0
7737,False,True,False,False,False,False,-0.27885793837630446,1,0
7738,False,False,False,False,False,True,0.21477671252272273,1,1
7739,False,False,False,False,True,True,0.7068601887865259,1,-1
7740,False,False,False,False,False,False,0.3928330765600626,0,0
7741,False,False,False,False,False,False,0.37888105840915665,0,0
7742,False,False,False,False,False,False,0.36540141490025463,-1,0
7743,False,True,False,False,False,False,-0.12888105840915662,0,0
7744,False,False,False,False,False,False,-0.12360568698451314,0,0
7745,False,False,False,True,False,False,-0.1187256792741288,1,0
7746,False,False,False,False,False,True,0.36945241291137726,0,0
7747,False,False,False,False,False,False,0.3580001934898677,0,0
7748,False,False,False,False,False,False,0.34692882457379004,1,1
7749,False,False,False,False,False,True,0.8410530018557488,-1,0
7750,False,True,False,False,False,False,0.33011540626395,-1,0
7751,True,True,False,True,False,False,-0.16375493890692078,0,0
7752,False,False,True,True,False,False,-0.15801627013535194,-1,1
7753,False,True,False,False,True,True,-0.6475836176504333,0,1
7754,False,False,False,False,True,True,-0.6367975821453534,0,1
7755,False,False,False,False,True,True,-0.6256659163780024,0,1
7756,False,False,False,False,True,True,-0.6142002512199082,0,1
7757,False,False,False,False,True,True,-0.6024163823495667,1,-1
7758,False,False,False,False,False,False,-0.35241638234956674,1,0
7759,False,False,False,False,False,True,0.14000624247486151,0,0
7760,False,False,False,False,False,False,0.13312493874765657,-1,0
